Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Week,Quarter,DayOfWeek,WeekOfYear,Month_Name,Year_Month,Lag_1,Rolling_Mean_4,Rolling_STD_4
2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,2010,10,8,40,4,Friday,40,October,2010-10,1827440.43,1798955.6724999999,54679.50267281171
2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,2010,10,15,41,4,Friday,41,October,2010-10,1849921.44,1799068.645,54666.050491394555
2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,2010,10,22,42,4,Friday,42,October,2010-10,1794355.49,1802416.2499999998,48662.54613395675
2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,2010,10,29,43,4,Friday,43,October,2010-10,1737947.64,1796244.92,45919.110670358925
2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,2010,11,5,44,4,Friday,44,November,2010-11,1802755.11,1818529.9125,85351.41402456765
2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,2010,11,12,45,4,Friday,45,November,2010-11,1939061.41,1849144.225,95185.36054592839
2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,2010,11,19,46,4,Friday,46,November,2010-11,1916812.74,1903842.1075,69342.90845917058
2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,2010,11,26,47,4,Friday,47,November,2010-11,1956739.17,2117834.6525,360963.57976772217
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,2010,12,3,48,4,Friday,48,December,2010-12,2658725.29,2137014.6174999997,350175.0296505586
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2010,12,10,49,4,Friday,49,December,2010-12,2015781.27,2252493.07,328867.9338090439
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2010,12,17,50,4,Friday,50,December,2010-12,2378726.55,2415599.965,293139.705895134
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,2010,12,24,51,4,Friday,51,December,2010-12,2609166.75,2609920.5625,602459.58764634
2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,2010,12,31,52,4,Friday,52,December,2010-12,3436007.68,2543583.8825000003,696894.336940222
2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,2011,1,7,1,1,Friday,1,January,2011-01,1750434.55,2388414.9425,806341.5012984591
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,2011,1,14,2,1,Friday,2,January,2011-01,1758050.79,2172171.65,842576.4074809749
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,2011,1,21,3,1,Friday,3,January,2011-01,1744193.58,1751015.955,5671.797372653736
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,2011,1,28,4,1,Friday,4,January,2011-01,1751384.9,1737250.2374999998,28486.69427207372
2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,2011,2,4,5,1,Friday,5,February,2011-02,1695371.68,1780074.0975,102578.67007116695
2,2011-02-11,2168041.61,1,33.19,3.022,212.5928624,8.028,2011,2,11,6,1,Friday,6,February,2011-02,1929346.23,1886036.105,212827.58416643043
2,2011-02-18,2080884.82,0,57.83,3.045,212.9033115,8.028,2011,2,18,7,1,Friday,7,February,2011-02,2168041.61,1968411.085,207025.97836628652
2,2011-02-25,1833511.08,0,60.8,3.065,213.190421,8.028,2011,2,25,8,1,Friday,8,February,2011-02,2080884.82,2002945.935,149951.25692894365
2,2011-03-04,1981607.78,0,57.77,3.288,213.4775305,8.028,2011,3,4,9,1,Friday,9,March,2011-03,1833511.08,2016011.3225,143540.61126190796
2,2011-03-11,1879107.31,0,52.7,3.459,213.7646401,8.028,2011,3,11,10,1,Friday,10,March,2011-03,1981607.78,1943777.7475,110409.03365285511
2,2011-03-18,1902557.66,0,62.32,3.488,214.0156238,8.028,2011,3,18,11,1,Friday,11,March,2011-03,1879107.31,1899195.9575,61970.60169156294
2,2011-03-25,1766162.05,0,69.42,3.473,214.2521573,8.028,2011,3,25,12,1,Friday,12,March,2011-03,1902557.66,1882358.7000000002,89014.25143216562
2,2011-04-01,1800171.36,0,55.43,3.524,214.4886908,7.931,2011,4,1,13,2,Friday,13,April,2011-04,1766162.05,1836999.595,64408.06425676737
2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,2011,4,8,14,2,Friday,14,April,2011-04,1800171.36,1829110.9200000002,59258.13000187725
2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,2011,4,15,15,2,Friday,15,April,2011-04,1847552.61,1817588.465,42259.07197399124
2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,2011,4,22,16,2,Friday,16,April,2011-04,1856467.84,1847632.8525000003,35725.19659542002
2,2011-04-29,1745545.28,0,69.21,3.81,215.2772683,7.931,2011,4,29,17,2,Friday,17,April,2011-04,1886339.6,1833976.3325,61243.084099126005
2,2011-05-06,1837743.6,0,61.48,3.906,215.4448709,7.931,2011,5,6,18,2,Friday,18,May,2011-05,1745545.28,1831524.08,60712.35150083381
2,2011-05-13,1838513.07,0,74.61,3.899,215.6124735,7.931,2011,5,13,19,2,Friday,19,May,2011-05,1837743.6,1827035.3875000002,58889.813072456694
2,2011-05-20,1688281.86,0,67.14,3.907,215.3834778,7.931,2011,5,20,20,2,Friday,20,May,2011-05,1838513.07,1777520.9525000001,73785.42071687311
2,2011-05-27,1797732.56,0,76.42,3.786,215.1544822,7.931,2011,5,27,21,2,Friday,21,May,2011-05,1688281.86,1790567.7725000002,70800.31150721275
2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,2011,6,3,22,2,Friday,22,June,2011-06,1797732.56,1814570.925,101670.73807506217
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,2011,6,10,23,2,Friday,23,June,2011-06,1933756.21,1837230.9475,117633.28997889422
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,2011,6,17,24,2,Friday,24,June,2011-06,1929153.16,1903603.48,71385.11602994426
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,2011,6,24,25,2,Friday,25,June,2011-06,1953771.99,1901901.79,74751.87677674592
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,2011,7,1,26,3,Friday,26,July,2011-07,1790925.8,1885023.4875,72757.28163911181
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,2011,7,8,27,3,Friday,27,July,2011-07,1866243.0,1866025.6949999998,67094.28351961674
2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,2011,7,15,28,3,Friday,28,July,2011-07,1853161.99,1823879.52,41773.85071719179
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,2011,7,22,29,3,Friday,29,July,2011-07,1785187.29,1812102.1724999999,57747.998740843395
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,2011,7,29,30,3,Friday,30,July,2011-07,1743816.41,1765714.6875,72421.04819012512
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,2011,8,5,31,3,Friday,31,August,2011-08,1680693.06,1771600.255,82193.91610268831
2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,2011,8,12,32,3,Friday,32,August,2011-08,1876704.26,1778495.4975,84828.33483363302
2,2011-08-19,1844094.59,0,89.86,3.554,215.3229307,7.852,2011,8,19,33,3,Friday,33,August,2011-08,1812768.26,1803565.0425,85973.27618297774
2,2011-08-26,1821139.91,0,90.45,3.523,215.386897,7.852,2011,8,26,34,3,Friday,34,August,2011-08,1844094.59,1838676.755,28602.06937930284
2,2011-09-02,1809119.7,0,89.64,3.533,215.4508632,7.852,2011,9,2,35,3,Friday,35,September,2011-09,1821139.91,1821780.615,15703.983512524781
2,2011-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,2011,9,9,36,3,Friday,36,September,2011-09,1809119.7,1805588.7125,41042.234998280066
2,2011-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,2011,9,16,37,3,Friday,37,September,2011-09,1748000.65,1767424.945,59930.065098532184
2,2011-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,2011,9,23,38,3,Friday,38,September,2011-09,1691439.52,1729464.9125,62594.54816479537
2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,2011,9,30,39,3,Friday,39,September,2011-09,1669299.78,1689783.5975,42281.04299033163
2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,2011,10,7,40,4,Friday,40,October,2011-10,1650394.44,1712171.7925,85254.19419381292
2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,2011,10,14,41,4,Friday,41,October,2011-10,1837553.43,1725282.46,85035.28024751584
2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,2011,10,21,42,4,Friday,42,October,2011-10,1743882.19,1766627.5775,88861.57342156269
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,2011,10,28,43,4,Friday,43,October,2011-10,1834680.25,1796353.03,47087.532487792625
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,2011,11,4,44,4,Friday,44,November,2011-11,1769296.25,1826891.6475,96451.40245166398
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,2011,11,11,45,4,Friday,45,November,2011-11,1959707.9,1871102.3875,85643.48026608427
2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,2011,11,18,46,4,Friday,46,November,2011-11,1920725.15,1888122.95,82707.13304272229
2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,2011,11,25,47,4,Friday,47,November,2011-11,1902762.5,2099349.4625,344057.305837425
2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,2011,12,2,48,4,Friday,48,December,2011-12,2614202.3,2098160.4875,344708.32871338114
2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,2011,12,9,49,4,Friday,49,December,2011-12,1954952.0,2190616.53,330559.71742437314
2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,2011,12,16,50,4,Friday,50,December,2011-12,2290549.32,2323110.035,278898.55494585814
2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,2011,12,23,51,4,Friday,51,December,2011-12,2432736.52,2475651.91,537838.7535943049
2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,2011,12,30,52,4,Friday,52,December,2011-12,3224369.8,2455470.54,564731.9503640534
2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,2012,1,6,1,1,Friday,1,January,2012-01,1874226.52,2332713.2449999996,658169.4391357914
2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,2012,1,13,2,1,Friday,2,January,2012-01,1799520.14,2160710.485,711089.8185870441
2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,2012,1,20,3,1,Friday,3,January,2012-01,1744725.48,1782560.3125,71023.93551465256
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,2012,1,27,4,1,Friday,4,January,2012-01,1711769.11,1729230.2175,58177.447538713124
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2012,2,3,5,1,Friday,5,February,2012-02,1660906.14,1763175.1675,119817.72964315444
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2012,2,10,6,1,Friday,6,February,2012-02,1935299.94,1852824.4675,205167.2621217871
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2012,2,17,7,1,Friday,7,February,2012-02,2103322.68,1974054.305,235116.95940328078
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2012,2,24,8,1,Friday,8,February,2012-02,2196688.46,2024278.445,153067.2471218476
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2012,3,2,9,1,Friday,9,March,2012-03,1861802.7,2028592.375,149934.75246733596
2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,2012,3,9,10,1,Friday,10,March,2012-03,1952555.66,1987168.77,145221.07459534466
2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,2012,3,16,11,1,Friday,11,March,2012-03,1937628.26,1932017.1875,49413.58247707559
2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,2012,3,23,12,1,Friday,12,March,2012-03,1976082.13,1914176.3024999998,83996.39140111212
2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,2012,3,30,13,1,Friday,13,March,2012-03,1790439.16,1890407.5975,82961.38929585351
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,2012,4,6,14,2,Friday,14,April,2012-04,1857480.84,1938259.51,148551.04036629136
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,2012,4,13,15,2,Friday,15,April,2012-04,2129035.91,1928206.2525,146484.50010448328
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,2012,4,20,16,2,Friday,16,April,2012-04,1935869.1,1942432.575,130540.45686137618
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,2012,4,27,17,2,Friday,17,April,2012-04,1847344.45,1919095.6375000002,156543.80760346274
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,2012,5,4,18,2,Friday,18,May,2012-05,1764133.09,1867825.9325,79482.23322826592
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,2012,5,11,19,2,Friday,19,May,2012-05,1923957.09,1863238.9050000003,74627.60661714405
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,2012,5,18,20,2,Friday,20,May,2012-05,1917520.99,1901637.96,99195.14721498152
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,2012,5,25,21,2,Friday,21,May,2012-05,2000940.67,1938802.4600000002,41677.46988116187
2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,2012,6,1,22,2,Friday,22,June,2012-06,1912791.09,1935336.28,43843.89402295024
2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,2012,6,8,23,2,Friday,23,June,2012-06,1910092.37,1958510.1550000003,54492.83895181237
2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,2012,6,15,24,2,Friday,24,June,2012-06,2010216.49,1949006.0625000002,47491.169238803755
2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,2012,6,22,25,2,Friday,25,June,2012-06,1962924.3,1942741.5925,54930.554186759415
2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,2012,6,29,26,2,Friday,26,June,2012-06,1887733.21,1935480.03,62133.01802630569
2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,2012,7,6,27,3,Friday,27,July,2012-07,1881046.12,1943302.7575,75261.81028206338
2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,2012,7,13,28,3,Friday,28,July,2012-07,2041507.4,1910090.4649999999,91316.82113677503
2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,2012,7,20,29,3,Friday,29,July,2012-07,1830075.13,1893073.7774999999,102525.88076967323
2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,2012,7,27,30,3,Friday,30,July,2012-07,1819666.46,1862293.2174999998,123646.9806026559
2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,2012,8,3,31,3,Friday,31,August,2012-08,1757923.88,1838442.5274999999,78521.62571522701
2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,2012,8,10,32,3,Friday,32,August,2012-08,1946104.64,1847603.7349999999,79353.27355424261
2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,2012,8,17,33,3,Friday,33,August,2012-08,1866719.96,1874691.1225,84934.41089309762
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2012,8,24,34,3,Friday,34,August,2012-08,1928016.01,1904407.19,38640.18803394637
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2012,8,31,35,3,Friday,35,August,2012-08,1876788.15,1904651.855,38993.70025306185
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012,9,7,36,3,Friday,36,September,2012-09,1947083.3,1912666.1325,31092.849356907594
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012,9,14,37,3,Friday,37,September,2012-09,1898777.07,1884363.7874999999,54884.9354063588
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012,9,21,38,3,Friday,38,September,2012-09,1814806.63,1872520.6675,61746.62142337662
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,2012,9,28,39,3,Friday,39,September,2012-09,1829415.67,1822367.4825,62464.95375931513
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,2012,10,5,40,4,Friday,40,October,2012-10,1746470.56,1847253.475,107004.03448562963
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,2012,10,12,41,4,Friday,41,October,2012-10,1998321.04,1868738.1,106945.14660520726
2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,2012,10,19,42,4,Friday,42,October,2012-10,1900745.13,1873381.7850000001,105055.14590750597
2,2012-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,2012,10,26,43,4,Friday,43,October,2012-10,1847990.41,1895378.7325,74347.97241994245
3,2010-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,2010,2,26,8,1,Friday,8,February,2010-02,421642.19,427799.5575,23494.826290359273
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,2010,3,5,9,1,Friday,9,March,2010-03,407204.86,416194.5125,6634.185657342681
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,2010,3,12,10,1,Friday,10,March,2010-03,415202.04,407062.445,16345.255119262183
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,2010,3,19,11,1,Friday,11,March,2010-03,384200.69,395484.045,18794.798016093893
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,2010,3,26,12,1,Friday,12,March,2010-03,375328.59,383670.1475,23286.643746088164
3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,2010,4,2,13,2,Friday,13,April,2010-04,359949.27,385693.2375,26995.38787664467
3,2010-04-09,415870.28,0,68.0,2.77,213.9120595,7.343,2010,4,9,14,2,Friday,14,April,2010-04,423294.4,393610.635,30789.274989550617
3,2010-04-16,354993.26,0,66.98,2.808,213.7726889,7.343,2010,4,16,15,2,Friday,15,April,2010-04,415870.28,388526.8025,36044.534648602326
3,2010-04-23,339976.65,0,67.87,2.795,213.7221852,7.343,2010,4,23,16,2,Friday,16,April,2010-04,354993.26,383533.6475,42183.491994979435
3,2010-04-30,361248.39,0,70.24,2.78,213.6716815,7.343,2010,4,30,17,2,Friday,17,April,2010-04,339976.65,368022.145,33124.15741779461
3,2010-05-07,399323.86,0,73.47,2.835,213.6211778,7.343,2010,5,7,18,2,Friday,18,May,2010-05,361248.39,363885.54000000004,25255.604983022487
3,2010-05-14,384357.94,0,77.18,2.854,213.6196139,7.343,2010,5,14,19,2,Friday,19,May,2010-05,399323.86,371226.71,26064.101490117308
3,2010-05-21,343763.17,0,75.81,2.826,213.9116886,7.343,2010,5,21,20,2,Friday,20,May,2010-05,384357.94,372173.33999999997,24577.140499264813
3,2010-05-28,350089.23,0,78.6,2.759,214.2037634,7.343,2010,5,28,21,2,Friday,21,May,2010-05,343763.17,369383.55,26766.453969941616
3,2010-06-04,396968.8,0,78.53,2.705,214.4958382,7.343,2010,6,4,22,2,Friday,22,June,2010-06,350089.23,368794.785,25900.23456869655
3,2010-06-11,355017.09,0,82.1,2.668,214.787913,7.343,2010,6,11,23,2,Friday,23,June,2010-06,396968.8,361459.5725,24116.786466545713
3,2010-06-18,364076.85,0,83.52,2.637,214.7858259,7.343,2010,6,18,24,2,Friday,24,June,2010-06,355017.09,366537.9925,21098.058755118414
3,2010-06-25,357346.48,0,83.79,2.653,214.6660741,7.343,2010,6,25,25,2,Friday,25,June,2010-06,364076.85,368352.305,19460.553645506516
3,2010-07-02,381151.72,0,82.2,2.669,214.5463222,7.346,2010,7,2,26,3,Friday,26,July,2010-07,357346.48,364398.035,11811.23304167846
3,2010-07-09,349214.18,0,81.75,2.642,214.4265704,7.346,2010,7,9,27,3,Friday,27,July,2010-07,381151.72,362947.3075,13572.577258888425
3,2010-07-16,352728.78,0,84.32,2.623,214.4176476,7.346,2010,7,16,28,3,Friday,28,July,2010-07,349214.18,360110.29000000004,14417.493138235573
3,2010-07-23,352864.49,0,83.32,2.608,214.5564968,7.346,2010,7,23,29,3,Friday,29,July,2010-07,352728.78,358989.7925,14870.925083386535
3,2010-07-30,347955.05,0,82.04,2.64,214.695346,7.346,2010,7,30,30,3,Friday,30,July,2010-07,352864.49,350690.625,2486.163393726071
3,2010-08-06,402635.76,0,85.13,2.627,214.8341952,7.346,2010,8,6,31,3,Friday,31,August,2010-08,347955.05,364046.01999999996,25827.594307684503
3,2010-08-13,339597.38,0,86.74,2.692,214.9730444,7.346,2010,8,13,32,3,Friday,32,August,2010-08,402635.76,360763.17,28447.270187190265
3,2010-08-20,351728.21,0,88.02,2.664,214.9314191,7.346,2010,8,20,33,3,Friday,33,August,2010-08,339597.38,360479.1,28557.89509463546
3,2010-08-27,362134.09,0,86.15,2.619,214.8897938,7.346,2010,8,27,34,3,Friday,34,August,2010-08,351728.21,364023.86000000004,27339.141576232232
3,2010-09-03,366473.97,0,84.16,2.577,214.8481685,7.346,2010,9,3,35,3,Friday,35,September,2010-09,362134.09,354983.41250000003,11979.029451182458
3,2010-09-10,352260.97,1,80.84,2.565,214.8065431,7.346,2010,9,10,36,3,Friday,36,September,2010-09,366473.97,358149.31,7327.607816325262
3,2010-09-17,363064.64,0,82.36,2.582,214.8322484,7.346,2010,9,17,37,3,Friday,37,September,2010-09,352260.97,360983.4175,6106.902964195139
3,2010-09-24,355626.87,0,76.9,2.624,214.9084516,7.346,2010,9,24,38,3,Friday,38,September,2010-09,363064.64,359356.6125,6548.927834072969
3,2010-10-01,358784.1,0,73.6,2.603,214.9846548,7.564,2010,10,1,39,4,Friday,39,October,2010-10,355626.87,357434.14499999996,4602.638191056415
3,2010-10-08,395107.35,0,66.99,2.633,215.060858,7.564,2010,10,8,40,4,Friday,40,October,2010-10,358784.1,368145.74,18231.00290319216
3,2010-10-15,345584.39,0,69.71,2.72,215.1293114,7.564,2010,10,15,41,4,Friday,41,October,2010-10,395107.35,363775.6775,21632.657042578634
3,2010-10-22,348895.98,0,71.64,2.725,215.17839,7.564,2010,10,22,42,4,Friday,42,October,2010-10,345584.39,362092.95499999996,22712.63720293843
3,2010-10-29,348591.74,0,72.04,2.716,215.2274686,7.564,2010,10,29,43,4,Friday,43,October,2010-10,348895.98,359544.865,23755.38465702538
3,2010-11-05,423175.56,0,62.94,2.689,215.2765472,7.564,2010,11,5,44,4,Friday,44,November,2010-11,348591.74,366561.9175,37772.008173013
3,2010-11-12,386635.03,0,62.79,2.728,215.3256258,7.564,2010,11,12,45,4,Friday,45,November,2010-11,423175.56,376824.5775,35692.00764218078
3,2010-11-19,372545.32,0,57.72,2.771,215.2074519,7.564,2010,11,19,46,4,Friday,46,November,2010-11,386635.03,382736.91250000003,31199.5774245628
3,2010-11-26,565567.84,1,68.71,2.735,215.0614025,7.564,2010,11,26,47,4,Friday,47,November,2010-11,372545.32,436980.9375,88339.94782857645
3,2010-12-03,476420.77,0,53.76,2.708,214.9153531,7.564,2010,12,3,48,4,Friday,48,December,2010-12,565567.84,450292.24,89569.31764429035
3,2010-12-10,467642.03,0,51.13,2.843,214.7693037,7.564,2010,12,10,49,4,Friday,49,December,2010-12,476420.77,470543.99,78901.26595013401
3,2010-12-17,498159.39,0,52.2,2.869,214.704919,7.564,2010,12,17,50,4,Friday,50,December,2010-12,467642.03,501947.50749999995,44310.93414911335
3,2010-12-24,605990.41,0,57.16,2.886,214.7017828,7.564,2010,12,24,51,4,Friday,51,December,2010-12,498159.39,512053.15,63925.11104765195
3,2010-12-31,382677.76,1,53.2,2.943,214.6986466,7.564,2010,12,31,52,4,Friday,52,December,2010-12,605990.41,488617.3975,92250.82929995192
3,2011-01-07,378241.34,0,53.35,2.976,214.6955104,7.551,2011,1,7,1,1,Friday,1,January,2011-01,382677.76,466267.22500000003,108436.51553474479
